,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
51,2022-08-30,00:24:29,cc,True,0.075,136979,112,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9632873244164888,0.1752681771995303
55,2022-08-30,00:24:29,cc,True,0.075,136979,113,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9532433316384264,0.1752681768797539
59,2022-08-30,00:24:29,cc,True,0.075,136979,114,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9473460180345512,0.17517512727070395
63,2022-08-30,00:24:29,cc,True,0.075,136979,115,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9490320216341444,0.1750760358059462
67,2022-08-30,00:24:29,cc,True,0.075,136979,116,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9449653734338525,0.17507596012552645
71,2022-08-30,00:24:29,cc,True,0.075,136979,117,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9468058114027788,0.17497298870685446
75,2022-08-30,00:24:29,cc,True,0.075,136979,118,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9470532354667396,0.17497002331350572
79,2022-08-30,00:24:29,cc,True,0.075,136979,119,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9467036194643796,0.17485554335460818
83,2022-08-30,00:24:29,cc,True,0.075,136979,120,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9447623978097514,0.17485517614468415
87,2022-08-30,00:24:29,cc,True,0.075,136979,121,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6135588334214193,0.4425422789021347,0.747045747045747,0.5205445948149356,0.05871702961767863,0.05871702961767863,"['db', 'rand']",0.9454093428371444,0.1746652875759895
91,2022-08-30,00:24:29,cc,True,0.075,136979,122,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.6170141385094655,0.4461463820349321,0.7485754157460169,0.5247839556497635,0.05833740938392016,0.05833740938392016,"['db', 'rand']",0.946478117523806,0.1746755639110709
